index,symptom_name
8116,牙体发黑
8117,牙体呈黑褐色改变
8118,牙体矿化不良
8119,牙体硬组织松动
8120,牙体组织缺损
8121,牙体组织颈部呈楔形缺损
8122,牙体缺损
8123,牙体见黑色素沉着
8124,牙关紧闭
8125,牙内陷
8126,牙冠半透明黄色
8127,牙冠变色
8128,牙冠呈现为粉红色
8129,牙冠正常
8130,牙冠的大部分缺损
8131,牙冠缺失
8132,牙冠脱落
8133,牙冠部分被牙龈包绕
8134,牙出血
8135,牙列不齐
8136,牙列拥挤
8137,牙列散隙
8138,牙变色
8139,牙合面近中龋损
8140,牙呈现灰青色
8141,牙周发炎
8142,牙周支持组织损伤
8143,牙周溢脓
8144,牙周组织破坏
8145,牙周脓肿
8146,牙周膜增宽
8147,牙周膜间隙增宽
8148,牙周袋内
8149,牙周袋形成
8150,牙周袋溢脓
8151,牙尖交错位
8152,牙尖异常的磨牙
8153,牙尖缺失的前磨牙
8154,牙床有小泡
8155,牙床疼痛
8156,牙弓前突
8157,牙弓形态异常
8158,牙弓明显前倾
8159,牙弓狭窄
8160,牙弓颌骨颅面关系异常
8161,牙折
8162,牙敏感
8163,牙有伸长感
8164,牙有异常松动
8165,牙本质分开
8166,牙本质发育不良
8167,牙本质呈深褐色
8168,牙本质呈黄褐
8169,牙本质呈黄褐或深褐色
8170,牙本质折断
8171,牙本质易磨耗致牙冠变短
8172,牙本质暴露
8173,牙松动
8174,牙松动度
8175,牙根中度吸收
8176,牙根发育不足根长三分之一
8177,牙根吸收
8178,牙根暴露
8179,牙根松动
8180,牙根激发性疼痛
8181,牙根黄色
8182,牙槽出血
8183,牙槽处肿块
8184,牙槽突隆起
8185,牙槽窝内可见食物残渣
8186,牙槽窝内血凝块部分
8187,牙槽窝空虚
8188,牙槽脓肿
8189,牙槽骨不同程度吸收
8190,牙槽骨吸收
8191,牙槽骨吸收破坏
8192,牙槽骨呈水平吸收
8193,牙槽骨直接结合
8194,牙槽骨萎缩
8195,牙源性错颌畸形
8196,牙疼
8197,牙痛
8198,牙石
8199,牙石菌斑
8200,牙移位
8201,牙结石
8202,牙缝宽
8203,牙肿痛
8204,牙脱位
8205,牙脱落
8206,牙质呈蓝灰色
8207,牙质形成不全
8208,牙釉质发育不良
8209,牙釉质缺损
8210,牙釉质腐蚀
8211,牙釉质裂纹
8212,牙间隙变大
8213,牙间隙较大
8214,牙面呈现黄色或灰色
8215,牙骨质形成障碍
8216,牙骨质折断
8217,牙骨质暴露
8218,牙骨质粘连
8219,牙髓无活力
8220,牙髓暴露
8221,牙髓石
8222,牙髓组织腐败菌感染
8223,牙齿不整齐
8224,牙齿不齐
8225,牙齿从牙槽窝内向切端
8226,牙齿从牙槽窝内轴向脱出
8227,牙齿先天缺失
8228,牙齿冷热刺激痛
8229,牙齿出现釉质剥脱
8230,牙齿发育不全
8231,牙齿发育不良
8232,牙齿发育障碍
8233,牙齿变色
8234,牙齿可向侧方任意方向移位
8235,牙齿呈黄色
8236,牙齿咬合不适
8237,牙齿完全缺失
8238,牙齿小
8239,牙齿掉落
8240,牙齿排列不齐
8241,牙齿排列异常
8242,牙齿排列很整齐
8243,牙齿支持组织的损伤
8244,牙齿敏感
8245,牙齿数目过多
8246,牙齿早失
8247,牙齿松动
8248,牙齿松脆
8249,牙齿畸形
8250,牙齿疼痛
8251,牙齿着色
8252,牙齿短小
8253,牙齿移位
8254,牙齿移位倾斜
8255,牙齿结构发育不良
8256,牙齿缺损
8257,牙齿胀痛
8258,牙齿胀痛感
8259,牙齿脱出牙槽窝
8260,牙齿脱落
8261,牙齿萌出不全
8262,牙齿萌出晚于正常萌出期。
8263,牙齿萌出次序异常
8264,牙齿轻微叩痛
8265,牙齿部分缺失
8266,牙齿钙化不全
8267,牙齿长出来一颗尖尖
8268,牙龈乳头退缩
8269,牙龈充血
8270,牙龈充血肥大
8271,牙龈出白色的浓
8272,牙龈出血
8273,牙龈剧烈疼痛
8274,牙龈发红
8275,牙龈向根方退缩
8276,牙龈向牙根方向退缩
8277,牙龈坏死
8278,牙龈增生
8279,牙龈增生肿胀
8280,牙龈无根尖来源的窦道
8281,牙龈易出血
8282,牙龈松软
8283,牙龈溃疡
8284,牙龈溢脓
8285,牙龈球状增生
8286,牙龈球状肿块
8287,牙龈球状肿物
8288,牙龈瘀斑
8289,牙龈红肿
8290,牙龈红肿出血
8291,牙龈缘增厚
8292,牙龈肿大
8293,牙龈肿物
8294,牙龈肿痛
8295,牙龈肿胀
8296,牙龈肿胀增生
8297,牙龈自动出血
8298,牙龈色泽鲜红
8299,牙龈萎缩
8300,牙龈触痛
8301,牙龈起脓包
8302,牙龈边缘腐烂
8303,牙龈退缩
8304,牙龈颜色发红
8305,牙龈颜色改变
8306,牙龈黏膜可见窦道口
8307,牙龈黑色肿物
8308,牛奶咖啡斑
8309,牛肉舌
8310,牵拉
8311,牵拉性视网膜脱离
8312,牵拉感
8313,牵拉睾丸现象
8314,牵拉踝关节可致至90°
8315,牵涉痛
8316,特发性切牙牙根吸收
8317,特发性水肿
8318,特发性血小板减少性紫癜
8319,特异性皮损多表现为红皮病
8320,特征性体征
8321,特征性体貌
8322,特征性呼吸功能紊乱
8323,特征性的皮肤损害
8324,特征性脓疱疮
8325,特征性舞蹈样动作
8326,特意面容
8327,特殊发色
8328,特殊面容
8329,犬吠样咳嗽
8330,狂躁
8331,狂躁不安
8332,独特容貌
8333,狭窄部位有收缩期杂音
8334,狭胸
8335,狼疮
8336,猖獗性龋
8337,猖獗性龋齿
8338,猝倒
8339,猝倒发作
8340,猝死
8341,猩红热样
8342,猩红热样皮疹
8343,猪脚疯
8344,猫叫样哭声
8345,猫眼征
8346,猿手
8347,猿手畸形
8348,玫瑰疹
8349,玫瑰红色丘疹
8350,环形暗点
8351,环形浸润
8352,环形红斑
8353,环形龋
8354,环状丘疹
8355,环状损害
8356,环状斑块
8357,环状红斑
8358,环状鳞屑性斑片
8359,玻璃体内棕色颗粒
8360,玻璃体内棕色颗粒与灰色细胞团存在
8361,玻璃体内灰色细胞团
8362,玻璃体大量积血
8363,玻璃体异位
8364,玻璃体改变
8365,玻璃体混浊
8366,玻璃体混浊度增加
8367,玻璃体疝
8368,玻璃体积血
8369,玻璃体进入前房
8370,玻璃疣
8371,玻璃膜疣
8372,球壁异物
8373,球形晶状体
8374,球拍样胎盘
8375,球状突出
8376,球结膜下出血
8377,球结膜充血
8378,球结膜呈扇形局限性
8379,球结膜微血管官腔不规则
8380,球结膜毛细血管扩张
8381,球结膜水肿
8382,球结膜肥厚
8383,球蛋白升高
8384,理解力及记忆力稍减退
8385,理解困难
8386,理解缺陷
8387,琴键征
8388,瓣下结构融合
8389,瓣膜区杂音
8390,瓣膜狭窄
8391,瓷白色萎缩
8392,甚至夜间痛
8393,甚至急性尿潴留
8394,甚至性格改变
8395,甚至昏迷
8396,甜等刺激较为敏感
8397,生命体征不稳定
8398,生命体征变化
8399,生殖器官过早发育
8400,生殖器溃疡
8401,生殖器疱疹
8402,生殖器硬结节
8403,生殖器萎缩
8404,生殖系统异常
8405,生殖道畸形
8406,"生活不能
自理"
8407,生活不能自理
8408,生物素浓度降低
8409,生理动度消失
8410,生长发育不良
8411,生长发育停滞
8412,生长发育差
8413,生长发育异常
8414,生长发育正常
8415,生长发育缓慢
8416,生长发育落后
8417,生长发育迟滞
8418,生长发育迟缓
8419,生长发育迟缓智力发育障碍
8420,生长发育障碍
8421,生长在眼睑结膜上
8422,生长缓慢
8423,生长迟滞
8424,生长迟缓
8425,生长障碍
8426,用力闭眼不能迅速睁眼
8427,甩头
8428,由支配眼球运动的神经核
8429,甲下出血
8430,甲下型甲癣
8431,甲下无痛性肉红色结节
8432,甲下有角蛋白
8433,甲下片状血肿
8434,甲下线状出血
8435,甲下血肿
8436,甲下逐渐出现紫红色积液
8437,甲下逐渐出现黑色的积血
8438,甲下黑线
8439,甲亢
8440,甲亢表现
8441,甲亢高代谢症状
8442,甲减
8443,甲减期症状
8444,甲分离
8445,甲剥离
8446,甲周改变
8447,甲周红斑
8448,甲小皮增生
8449,甲床呈明显紫绀
8450,甲床浑浊
8451,甲床淤血
8452,甲床病变
8453,甲床缺损
8454,甲床翘起
8455,甲床苍白
8456,甲床裂伤
8457,甲床角化过度
8458,甲损害
8459,甲易分离
8460,甲板变脆
8461,甲板增厚
8462,甲板失去光泽
8463,甲板形成裂纹
8464,甲板改变
8465,甲板缺如
8466,甲板表面不规则片状浑浊
8467,甲板表面失去光泽
8468,甲板表面点状
8469,甲板过度向侧面生长
8470,甲母质病变
8471,甲沟感染
8472,甲游离端的甲板与甲床逐渐向甲根方向分离
8473,甲游离缘易甲分离
8474,甲状旁腺功能减退
8475,甲状旁腺发育不全
8476,甲状腺2度肿大
8477,甲状腺II度肿大
8478,甲状腺出血
8479,甲状腺功能低下
8480,甲状腺区压痛
8481,甲状腺区域疼痛
8482,甲状腺区疼痛
8483,甲状腺危象
8484,甲状腺双侧中度肿大
8485,甲状腺双侧弥漫性肿大
8486,甲状腺双侧无痛性肿大
8487,甲状腺呈弥漫性肿大
8488,甲状腺增大
8489,甲状腺大
8490,甲状腺扪及肿块
8491,甲状腺气管移位
8492,甲状腺疼痛
8493,甲状腺短期迅速增大
8494,甲状腺红肿热痛
8495,甲状腺结节
8496,甲状腺结节增大
8497,甲状腺缩小
8498,甲状腺肿
8499,甲状腺肿块
8500,甲状腺肿块质硬如橡皮
8501,甲状腺肿大
8502,甲状腺萎缩
8503,甲状腺萎缩变小
8504,甲状腺表现
8505,甲状腺触痛
8506,甲状腺质硬
8507,甲状腺轻中度对称性肿大
8508,甲皱襞病变
8509,甲破坏
8510,甲缘红肿
8511,甲胎蛋白增高
8512,甲胺磷农药中毒
8513,甲脱落
8514,甲营养不良
8515,甲营养障碍
8516,甲近端甲皱襞
8517,甲钴铵素代谢缺陷
8518,甲面较软
8519,电解质代谢紊乱
8520,电解质紊乱
8521,男性不育
8522,男性乳房发育
8523,男性假性性早熟
8524,男性化
8525,男性化表现
8526,男性化障碍
8527,男性可表现为性欲减退
8528,男性喉结小
8529,男性女乳症
8530,男性尿道上裂阴茎体较短
8531,男性性功能障碍
8532,男性性发育不全
8533,男性睾丸小软
8534,男性阳痿
8535,男性阴茎短小
8536,男性隐睾
8537,界限不清
8538,界限清楚
8539,畏光
8540,畏光流泪
8541,畏声
8542,畏寒
8543,畏寒发热
8544,畏寒寒战
8545,畏热
8546,畏食
8547,留置胃管困难
8548,略低密度灶
8549,畸形
8550,畸形中央尖
8551,畸形复发
8552,畸形牙
8553,畸形骨盆
8554,疖
8555,疖痈
8556,疝入胸腔
8557,疝复位后排便
8558,疝样斑
8559,疝环
8560,疝环嵌压
8561,疣状
8562,疣状厚痂
8563,疣状增生
8564,疣状损害
8565,疣状斑丘疹
8566,疣状斑块
8567,疣状突起
8568,疤痕形成
8569,疤痕性皮肤萎缩
8570,疱壁中
8571,疱壁厚
8572,疱壁紧张发亮
8573,疱壁较薄
8574,疱液变浑浊
8575,疱液干涸
8576,疱液混浊
8577,疱液清
8578,疱液清亮
8579,疱液澄清
8580,疱疹
8581,疱疹样皮损
8582,疱膜
8583,疲乏
8584,疲乏无力
8585,疲倦
8586,疲倦乏力
8587,疲倦无力
8588,疲劳
8589,疲劳嗜睡
8590,疲劳感
8591,疲劳无力感
8592,疲惫
8593,疼痛
8594,疼痛不明显
8595,疼痛与麻木
8596,疼痛伴胸闷
8597,疼痛出血
8598,疼痛剧烈
8599,疼痛加剧
8600,疼痛加重
8601,疼痛反应迟钝
8602,疼痛发散至前臂
8603,疼痛发热
8604,疼痛可呈撕裂样电击样
8605,疼痛可放射至耳部
8606,疼痛向肘上
8607,疼痛向肩胛和背部放射
8608,疼痛向背部或右肩部放散
8609,疼痛往往夜间较剧
8610,疼痛性
8611,疼痛性制动
8612,疼痛性弹响
8613,疼痛性溃疡
8614,疼痛性瘀斑
8615,疼痛性索状静脉
8616,疼痛性肿块
8617,疼痛恶心
8618,疼痛感
8619,疼痛或瘙痒
8620,疼痛沿屈肌腱腱鞘分布
8621,疼痛瘙痒可触
8622,疼痛结节
8623,疼痛肿块
8624,疼痛胀满牵制感
8625,疼痛逐渐加剧
8626,疼痛逐渐加重
8627,疼痛阵发性加剧
8628,疼痛麻木
8629,疾病活动期红斑边缘隆起
8630,痂
8631,痂皮
8632,痂脱落后现小片鳞屑
8633,病侧共济失调
8634,病发刚出头皮即折断
8635,病发干枯弯曲易折断
8636,病发根白套样菌鞘
8637,病发高出头皮2-4mm即折断
8638,病变位于赤道部前
8639,病变处局限性疼痛
8640,病变处表面凹凸不平
8641,病变对侧睑裂以下的颜面表情肌瘫痪
8642,病变局部出现肿块
8643,病变表面白点
8644,病变逐渐向周围沿角膜缘发展
8645,病家族史
8646,病情描述发
8647,病情进展后可出现夜间痛
8648,病毒感染性耳痛
8649,病灶区水肿基质对应内皮上有散在羊脂状
8650,病灶对侧
8651,病灶表面乳头状隆起
8652,病灶边缘炎性反应较中心重
8653,病理学骨折
8654,病理征(＋)
8655,病理性眼压升高
8656,病理性骨折后可发生脊髓压迫症状
8657,病理灶性
8658,病理骨折
8659,病程发展多缓慢呈良性过??程
8660,病程大于1年
8661,病肢冷感
8662,病肢苍白
8663,症状性低血糖
8664,症状的轻重视骨折移位压迫脊髓的程度
8665,痈
8666,痉咳
8667,痉挛
8668,痉挛发作
8669,痉挛性咳嗽
8670,痉挛性四肢瘫痪
8671,痉挛性截瘫
8672,痉挛性瘫
8673,痉挛性瘫痪
8674,痉挛性腹痛
8675,痉挛样
8676,痉挛步态
8677,痉挛状态
8678,痒
8679,痒感
8680,痒痛
8681,痒痛感
8682,痛及小腿后侧
8683,痛性活动受限
8684,痛性痉挛
8685,痛性胼胝
8686,痛感
8687,痛感迟钝
8688,痛经
8689,痛苦貌
8690,痛苦面容
8691,痛觉减退
8692,痛觉敏感
8693,痛觉消失
8694,痛觉过敏
8695,痛觉迟钝
8696,痛风
8697,痛风石
8698,痛风结节
8699,痤疮
8700,痤疮样皮损
8701,痤疮样皮疹
8702,痫性
8703,痰不易咳出
8704,"痰中带
血"
8705,痰中带血
8706,痰中带血丝
8707,痰中带血或咯血
8708,痰中带鲜红色血丝
8709,痰中有血丝
8710,痰中有血块
8711,痰为白色泡沫状
8712,痰呈白色粘稠状
8713,痰呈白色，粘稠，不易咳出
8714,痰呈血性
8715,痰多
8716,痰多为白粘痰
8717,痰液粘稠
8718,痰稀薄色白
8719,痰管口
8720,痰臭
8721,痰色黄白相间
8722,"痰量少，
色白"
8723,痰量少，色白
8724,痰鸣音
8725,痴呆
8726,瘀斑
8727,瘀斑有融合倾向
8728,瘀斑疹
8729,瘀点
8730,瘀点瘀斑
8731,瘀瘢
8732,瘀肿
8733,瘀血瘀斑
8734,瘘区隆隆样杂音
8735,瘘口
8736,瘘口出血
8737,瘘口处见清亮液体流出
8738,瘘口引流出大量胆汁
8739,瘘口排出肠液
8740,瘘口流出胃液
8741,瘘孔
8742,瘘管
8743,瘘管形成
8744,瘘管较大
8745,瘘道
8746,瘙痒
8747,瘙痒剧烈
8748,瘙痒性
8749,瘙痒性淡红色丘疹
8750,瘙痒性皮损
8751,瘙痒明显
8752,瘢痕
8753,瘢痕挛缩
8754,瘢痕挛缩致上肢骨骼发育异常
8755,瘢痕挛缩致下肢关节活动障碍
8756,瘢痕挛缩致下肢骨骼
8757,瘢痕挛缩致会阴部畸形
8758,瘢痕挛缩致关节僵硬
8759,瘢痕挛缩致局部肢体缩窄
8760,瘢痕挛缩致肢体局部缩窄
8761,瘢痕样
8762,瘢痕疙瘩
8763,瘢痕粘连
8764,瘤体破入心包腔
8765,瘤体破裂
8766,瘤体破裂至心腔
8767,瘤体血管杂音
8768,瘤体轻度压痛
8769,瘤体边界不清
8770,瘤体隆起皮肤表面
8771,瘤样
8772,瘦弱
8773,瘫痪
8774,瘫痪二便失禁
8775,瘸子
8776,癌细胞转移
8777,癔球症
8778,癣痂可扩大融合成片
8779,癫痫
8780,癫痫发作
8781,癫痫强直-阵挛性
8782,癫痫性痉挛
8783,癫痫样发作
8784,癫癎发作
8785,白内障
8786,白发区
8787,白垩色改变
8788,白垩色斑块
8789,白垩色黄褐色斑块
8790,白天嗜睡
8791,白天尿少
8792,白天睡眠次数增多
8793,白头粉刺
8794,白带发黄
8795,白带增多
8796,白带带血
8797,白带异常
8798,白斑
8799,白斑呈不规则型
8800,白斑病
8801,白斑边缘绕有色素增强
8802,白毛结节
8803,白癜
8804,白细胞上升
8805,白细胞下降
8806,白细胞减低
8807,白细胞减少
8808,白细胞分类异常
8809,白细胞功能紊乱
8810,白细胞升高
8811,白细胞增加
8812,白细胞增多
8813,白细胞增殖浸润表现
8814,白细胞增高
8815,白细胞尿
8816,白细胞异常
8817,白细胞浸润
8818,白细胞计数少
8819,白细胞量异常
8820,白色丘疹
8821,白色乳块
8822,白色假膜
8823,白色分泌物
8824,白色划痕
8825,白色区域
8826,白色半透明
8827,白色散在小泡
8828,白色斑块类似扁平苔藓样病损
8829,白色机化组织
8830,白色泡沫痰
8831,白色片状物
8832,白色病变
8833,白色硬化性
8834,白色粘痰
8835,白色纱膜状
8836,白色网状条纹
8837,白色膜状物
8838,白色膜状物渗出
8839,白色膜状物覆盖
8840,白色膜状物质
8841,白色萎缩
